Title,Genre,Author,Link,Image,Rating
Quiet: The Power of Introverts in a World That Can't Stop Talking,Self Help,Unknown Author,https://www.goodreads.com/book/show/8520610-quiet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328562861l/8520610.jpg,4.08
The Gifts of Imperfection,Self Help,Unknown Author,https://www.goodreads.com/book/show/7015403-the-gifts-of-imperfection,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369092544l/7015403.jpg,4.25
Deep Work: Rules for Focused Success in a Distracted World,Self Help,Unknown Author,https://www.goodreads.com/book/show/25744928-deep-work,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447957962l/25744928._SY475_.jpg,4.18
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Self Help,Unknown Author,https://www.goodreads.com/book/show/13588356-daring-greatly,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337110319l/13588356.jpg,4.29
"Thinking, Fast and Slow",Self Help,Unknown Author,https://www.goodreads.com/book/show/11468377-thinking-fast-and-slow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317793965l/11468377.jpg,4.17
"The Au Pair Affair (Big Shots, #2)",Sports,Unknown Author,https://www.goodreads.com/book/show/199531938-the-au-pair-affair,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701188359l/199531938._SY475_.jpg,3.72
The Game Changer,Sports,Unknown Author,https://www.goodreads.com/book/show/199355848-the-game-changer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701658833l/199355848._SY475_.jpg,3.65
"Fall with Me (Playing for Keeps, #4)",Sports,Unknown Author,https://www.goodreads.com/book/show/208457093-fall-with-me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1707845168l/208457093._SY475_.jpg,4.40
"If You Want Me (Toronto Terror, #2)",Sports,Unknown Author,https://www.goodreads.com/book/show/214333856-if-you-want-me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717933628l/214333856._SY475_.jpg,4.03
"Mad Love (The Single Dad Playbook, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/215804830-mad-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1719885799l/215804830._SY475_.jpg,4.11
"The Sweet Spot (Playing to Win, #4)",Sports,Unknown Author,https://www.goodreads.com/book/show/194943443-the-sweet-spot,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716335056l/194943443._SY475_.jpg,4.29
Let the Games Begin,Sports,Unknown Author,https://www.goodreads.com/book/show/202404523-let-the-games-begin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1709651090l/202404523._SY475_.jpg,3.77
The Color of Everything: A Journey to Quiet the Chaos Within,Sports,Unknown Author,https://www.goodreads.com/book/show/199373502-the-color-of-everything,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705382948l/199373502._SY475_.jpg,4.21
"Tiger, Tiger: The Prince Harry of Sports",Sports,Unknown Author,https://www.goodreads.com/book/show/173404111-tiger-tiger,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717081181l/173404111._SY475_.jpg,4.07
"Twincerely Yours (Franklin U 2, #8)",Sports,Unknown Author,https://www.goodreads.com/book/show/209010929-twincerely-yours,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717074009l/209010929._SY475_.jpg,4.15
"Brodie (Until Him/Her, #13.5)",Sports,Unknown Author,https://www.goodreads.com/book/show/197216925-brodie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1692550354l/197216925._SY475_.jpg,4.27
Chasing the Slipstream (Full Throttle #2),Sports,Unknown Author,https://www.goodreads.com/book/show/208030189-chasing-the-slipstream,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716915769l/208030189._SY475_.jpg,4.15
Popped: A Charity Anthology,Sports,Unknown Author,https://www.goodreads.com/book/show/212757161-popped,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1721042837l/212757161._SY475_.jpg,4.11
"The Amazing Alpha Tau Romeo and Juliet Project (Alpha Tau, #4)",Sports,Unknown Author,https://www.goodreads.com/book/show/202420195-the-amazing-alpha-tau-romeo-and-juliet-project,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700454462l/202420195._SY475_.jpg,3.90
Between the Teeth (Between the Teeth #3),Sports,Unknown Author,https://www.goodreads.com/book/show/215357412-between-the-teeth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1719360047l/215357412._SY475_.jpg,4.36
"Icebreaker (UCMH, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/61767292-icebreaker,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659045816l/61767292._SY475_.jpg,3.83
Check & Mate,Sports,Unknown Author,https://www.goodreads.com/book/show/60683957-check-mate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1678378842l/60683957.jpg,3.97
"The Boyfriend Goal (Love and Hockey, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/215508008-the-boyfriend-goal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1720620988l/215508008._SY475_.jpg,4.22
"The Cheat Sheet (The Cheat Sheet, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/58100280-the-cheat-sheet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1624094827l/58100280._SY475_.jpg,3.72
"Fangirl Down (Big Shots, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/150343880-fangirl-down,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689982215l/150343880._SY475_.jpg,3.90
"Saving 6 (Boys of Tommen, #3)",Sports,Unknown Author,https://www.goodreads.com/book/show/44153947-saving-6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676728958l/44153947._SY475_.jpg,4.48
"Rally (Treasure State Wildcats, #3)",Sports,Unknown Author,https://www.goodreads.com/book/show/208955995-rally,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708537630l/208955995._SY475_.jpg,4.16
"Redeeming 6 (Boys of Tommen, #4)",Sports,Unknown Author,https://www.goodreads.com/book/show/110212831-redeeming-6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676083378l/110212831._SY475_.jpg,4.63
"The Rule Book (The Cheat Sheet, #2)",Sports,Unknown Author,https://www.goodreads.com/book/show/182484354-the-rule-book,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1690376898l/182484354._SY475_.jpg,3.93
"Wicked Serve (Beyond the Play, #4)",Sports,Unknown Author,https://www.goodreads.com/book/show/203402909-wicked-serve,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708174725l/203402909.jpg,4.04
"Taming 7 (Boys of Tommen, #5)",Sports,Unknown Author,https://www.goodreads.com/book/show/196219692-taming-7,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1692404529l/196219692._SY475_.jpg,4.24
"Learning Curve (Dickson University, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/216960572-learning-curve,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1722275428l/216960572._SY475_.jpg,4.37
"The Secret Hook-Up (The Copper Valley Thrusters, #6)",Sports,Unknown Author,https://www.goodreads.com/book/show/216556617-the-secret-hook-up,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1721166634l/216556617._SY475_.jpg,4.31
"The Long Game (The Long Game, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/101144869-the-long-game,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1687105546l/101144869.jpg,3.59
The Breakaway,Sports,Unknown Author,https://www.goodreads.com/book/show/85175319-the-breakaway,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1678036017l/85175319.jpg,3.77
"The Deal (Off-Campus, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/45484397-the-deal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557156071l/45484397._SY475_.jpg,4.23
The Wall of Winnipeg and Me,Sports,Unknown Author,https://www.goodreads.com/book/show/29367958-the-wall-of-winnipeg-and-me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456774327l/29367958._SY475_.jpg,4.19
Moneyball,Sports,Unknown Author,https://www.goodreads.com/book/show/1301.Moneyball,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388176510l/1301.jpg,4.26
"The Mistake (Off-Campus, #2)",Sports,Unknown Author,https://www.goodreads.com/book/show/45756920-the-mistake,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557835772l/45756920._SY475_.jpg,4.00
Kulti,Sports,Unknown Author,https://www.goodreads.com/book/show/24044596-kulti,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419402858l/24044596.jpg,4.25
"Icebreaker (UCMH, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/61767292-icebreaker,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659045816l/61767292._SY475_.jpg,3.83
"The Score (Off-Campus, #3)",Sports,Unknown Author,https://www.goodreads.com/book/show/44593125-the-score,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553565141l/44593125._SY475_.jpg,4.16
From Lukov with Love,Sports,Unknown Author,https://www.goodreads.com/book/show/37683751-from-lukov-with-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514253753l/37683751._SY475_.jpg,4.22
Him (Him #1),Sports,Unknown Author,https://www.goodreads.com/book/show/59754566-him,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1638654284l/59754566._SY475_.jpg,4.23
"Pucked (Pucked, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/24504274-pucked,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429896314l/24504274.jpg,3.88
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Sports,Unknown Author,https://www.goodreads.com/book/show/6289283-born-to-run,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631519495l/6289283._SY475_.jpg,4.31
"The Goal (Off-Campus, #4)",Sports,Unknown Author,https://www.goodreads.com/book/show/32315591-the-goal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475180973l/32315591._SY475_.jpg,3.91
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Sports,Unknown Author,https://www.goodreads.com/book/show/16158542-the-boys-in-the-boat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354683116l/16158542.jpg,4.39
"Mile High (Windy City, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/60909831-mile-high,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1651354353l/60909831._SX318_.jpg,4.10
"The Chase (Briar U, #1)",Sports,Unknown Author,https://www.goodreads.com/book/show/34851664-the-chase,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530890863l/34851664._SY475_.jpg,3.87
"Like Mother, Like Daughter",Thriller,Bob Rothman,https://www.goodreads.com/book/show/199347234-like-mother-like-daughter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696996273l/199347234._SX318_.jpg,3.74
What Have You Done?,Thriller,Bob Rothman,https://www.goodreads.com/book/show/201102399-what-have-you-done,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704728229l/201102399._SY475_.jpg,3.86
"Breaking the Dark (Marvel Crime, #1)",Thriller,Bob Rothman,https://www.goodreads.com/book/show/201306695-breaking-the-dark,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1707314298l/201306695._SY475_.jpg,3.74
I Was a Teenage Slasher,Thriller,Bob Rothman,https://www.goodreads.com/book/show/199798522-i-was-a-teenage-slasher,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1720470227l/199798522._SY475_.jpg,3.70
Look in the Mirror,Thriller,Bob Rothman,https://www.goodreads.com/book/show/202514059-look-in-the-mirror,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704904802l/202514059.jpg,3.66
One Big Happy Family,Thriller,Bob Rothman,https://www.goodreads.com/book/show/195790534-one-big-happy-family,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1695952355l/195790534._SY475_.jpg,3.61
The Unraveling,Thriller,Bob Rothman,https://www.goodreads.com/book/show/199797651-the-unraveling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708285894l/199797651._SY475_.jpg,4.01
Such Charming Liars,Thriller,Bob Rothman,https://www.goodreads.com/book/show/201055456-such-charming-liars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700429013l/201055456._SY475_.jpg,3.84
Bad Tourists,Thriller,Bob Rothman,https://www.goodreads.com/book/show/199798187-bad-tourists,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1698870614l/199798187._SY475_.jpg,3.70
Only One Survives,Thriller,Bob Rothman,https://www.goodreads.com/book/show/198663066-only-one-survives,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701468346l/198663066._SY475_.jpg,3.79
Things Don't Break on Their Own,Thriller,Bob Rothman,https://www.goodreads.com/book/show/203019749-things-don-t-break-on-their-own,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1709139425l/203019749._SY475_.jpg,3.97
"The Wilds (Detective Elin Warner, #3)",Thriller,Bob Rothman,https://www.goodreads.com/book/show/200555227-the-wilds,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710788653l/200555227._SY475_.jpg,3.84
In the Lonely Hours,Thriller,Bob Rothman,https://www.goodreads.com/book/show/200488134-in-the-lonely-hours,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699626706l/200488134.jpg,3.83
Like It Never Was,Thriller,Bob Rothman,https://www.goodreads.com/book/show/213310872-like-it-never-was,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715627366l/213310872._SY475_.jpg,3.53
The Haters,Thriller,Bob Rothman,https://www.goodreads.com/book/show/201627012-the-haters,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703085614l/201627012._SY475_.jpg,3.69
"The Housemaid (The Housemaid, #1)",Thriller,Unknown Author,https://www.goodreads.com/book/show/60556912-the-housemaid,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646534743l/60556912._SY475_.jpg,4.32
The Silent Patient,Thriller,Unknown Author,https://www.goodreads.com/book/show/40097951-the-silent-patient,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1668782119l/40097951._SY475_.jpg,4.18
"The Housemaid's Secret (The Housemaid, #2)",Thriller,Unknown Author,https://www.goodreads.com/book/show/62848145-the-housemaid-s-secret,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664729357l/62848145._SY475_.jpg,4.24
"The Housemaid Is Watching (The Housemaid, #3)",Thriller,Unknown Author,https://www.goodreads.com/book/show/199235727-the-housemaid-is-watching,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710781474l/199235727._SY475_.jpg,3.90
Never Lie,Thriller,Unknown Author,https://www.goodreads.com/book/show/62080187-never-lie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661428846l/62080187._SY475_.jpg,4.09
"A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)",Thriller,Unknown Author,https://www.goodreads.com/book/show/40916679-a-good-girl-s-guide-to-murder,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545494980l/40916679._SY475_.jpg,4.32
